*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\staro10.csv
*  version    : 1.0
*  date       : 27-May-2015 09:20:53
*  created by : J.G.Wesseling
*  module     : staro10
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-2.7542287033E+02, 3.1434649150E-01, 1.2661413281E-02
-2.6915348039E+02, 3.1584931199E-01, 1.3125201050E-02
-2.6302679919E+02, 3.1733991194E-01, 1.3605869792E-02
-2.5703957828E+02, 3.1881834165E-01, 1.4104004895E-02
-2.5118864315E+02, 3.2028465140E-01, 1.4620210007E-02
-2.4547089157E+02, 3.2173889150E-01, 1.5155107484E-02
-2.3988329190E+02, 3.2318111223E-01, 1.5709338844E-02
-2.3442288153E+02, 3.2461136387E-01, 1.6283565226E-02
-2.2908676528E+02, 3.2602969673E-01, 1.6878467849E-02
-2.2387211386E+02, 3.2743616109E-01, 1.7494748476E-02
-2.1877616239E+02, 3.2883080723E-01, 1.8133129883E-02
-2.1379620895E+02, 3.3021368546E-01, 1.8794356325E-02
-2.0892961309E+02, 3.3158484606E-01, 1.9479194006E-02
-2.0417379447E+02, 3.3294433932E-01, 2.0188431550E-02
-1.9952623150E+02, 3.3429221553E-01, 2.0922880472E-02
-1.9498445998E+02, 3.3562852498E-01, 2.1683375649E-02
-1.9054607180E+02, 3.3695331797E-01, 2.2470775788E-02
-1.8620871367E+02, 3.3826664478E-01, 2.3285963891E-02
-1.8197008586E+02, 3.3956855570E-01, 2.4129847722E-02
-1.7782794100E+02, 3.4085910102E-01, 2.5003360269E-02
-1.7378008287E+02, 3.4213833104E-01, 2.5907460193E-02
-1.6982436525E+02, 3.4340629603E-01, 2.6843132284E-02
-1.6595869074E+02, 3.4466304631E-01, 2.7811387902E-02
-1.6218100974E+02, 3.4590863214E-01, 2.8813265415E-02
-1.5848931925E+02, 3.4714310383E-01, 2.9849830622E-02
-1.5488166189E+02, 3.4836651167E-01, 3.0922177174E-02
-1.5135612484E+02, 3.4957890594E-01, 3.2031426976E-02
-1.4791083882E+02, 3.5078033693E-01, 3.3178730585E-02
-1.4454397707E+02, 3.5197085494E-01, 3.4365267586E-02
-1.4125375446E+02, 3.5315051025E-01, 3.5592246958E-02
-1.3803842646E+02, 3.5431935316E-01, 3.6860907418E-02
-1.3489628826E+02, 3.5547743396E-01, 3.8172517756E-02
