*  FILE IDENTIFICATION:
*  name       : D:\UserData\Wesseling\NHI2015\Output\starb9.csv
*  version    : 1.0
*  date       : 27-May-2015 09:23:11
*  created by : J.G.Wesseling
*  module     : starb9
*  head   = soil pressure head (cm)
*  theta  = volume fraction of soil moisture (-)
*  conduc = soil hydraulic conductivity (cm/d)
* ------------------------------------------------------------------------
headtab,thetatab,conductab
-1.3489628826E+03, 2.0962328802E-01, 1.3885084034E-03
-1.3182567386E+03, 2.1105020551E-01, 1.4522679671E-03
-1.2882495517E+03, 2.1248426895E-01, 1.5189128688E-03
-1.2589254118E+03, 2.1392549676E-01, 1.5885708475E-03
-1.2302687708E+03, 2.1537390737E-01, 1.6613751256E-03
-1.2022644346E+03, 2.1682951918E-01, 1.7374646348E-03
-1.1748975549E+03, 2.1829235062E-01, 1.8169842504E-03
-1.1481536215E+03, 2.1976242010E-01, 1.9000850344E-03
-1.1220184543E+03, 2.2123974604E-01, 1.9869244888E-03
-1.0964781961E+03, 2.2272434686E-01, 2.0776668174E-03
-1.0715193052E+03, 2.2421624097E-01, 2.1724831987E-03
-1.0471285481E+03, 2.2571544679E-01, 2.2715520688E-03
-1.0232929923E+03, 2.2722198275E-01, 2.3750594150E-03
-1.0000000000E+03, 2.2873586725E-01, 2.4831990804E-03
-9.7723722096E+02, 2.3025711871E-01, 2.5961730805E-03
-9.5499258602E+02, 2.3178575556E-01, 2.7141919309E-03
-9.3325430080E+02, 2.3332179620E-01, 2.8374749883E-03
-9.1201083936E+02, 2.3486525906E-01, 2.9662508033E-03
-8.9125093813E+02, 2.3641616256E-01, 3.1007574869E-03
-8.7096358996E+02, 2.3797452510E-01, 3.2412430901E-03
-8.5113803820E+02, 2.3954036512E-01, 3.3879659985E-03
-8.3176377110E+02, 2.4111370102E-01, 3.5411953400E-03
-8.1283051616E+02, 2.4269455122E-01, 3.7012114087E-03
-7.9432823472E+02, 2.4428293415E-01, 3.8683061033E-03
-7.7624711663E+02, 2.4587886821E-01, 4.0427833826E-03
-7.5857757503E+02, 2.4748237183E-01, 4.2249597360E-03
-7.4131024130E+02, 2.4909346342E-01, 4.4151646724E-03
-7.2443596008E+02, 2.5071216141E-01, 4.6137412258E-03
-7.0794578438E+02, 2.5233848420E-01, 4.8210464792E-03
